date,generacion_total_programada_redespacho,generacion_total_programada_despacho,generacion_total_real,importacion_programada_redespacho,importacion__real,exportacion_programada_redespacho,exportacion__real,disponibilidad_real,demanda_no_atendida,costo_marginal_promedio_redespacho,aportes_hidricos,volumen_util_diario,volumen,id
"'2020-03-07 00:00:00'",191.54,191.54,192.4,7.2,7.03,0.0,0.0,13363.72,112.72,347.81,63.49,6927.77,8480.81,2350
"'2020-03-08 00:00:00'",175.8,176.1,173.16,4.93,4.86,0.0,0.0,13180.47,135.68,334.36,60.74,6891.41,8444.47,2351
"'2020-03-09 00:00:00'",200.73,200.73,198.7,5.18,5.02,0.0,0.01,13065.65,115.2,336.49,65.93,6834.08,8382.19,2352
"'2020-03-10 00:00:00'",207.64,207.73,206.62,1.56,1.6,0.0,0.06,12787.91,306.84,340.31,74.76,6769.60,8317.72,2353
"'2020-03-11 00:00:00'",209.31,209.28,204.96,0.58,0.71,0.0,0.08,12589.8,124.37,335.14,93.32,6731.45,8279.58,2354
"'2020-03-12 00:00:00'",208.14,208.12,203.95,2.48,2.47,0.0,0.03,12706.32,96.74,321.53,75.82,6684.85,8232.96,2355
"'2020-03-13 00:00:00'",207.32,207.2,202.27,2.76,2.77,0.0,0.03,13123.52,1.35,302.24,77.01,6629.79,8180.40,2356
"'2020-03-14 00:00:00'",197.32,197.32,192.13,1.89,1.69,0.0,0.05,13530.1,249.92,288.32,134.65,6624.40,8174.98,2357
"'2020-03-15 00:00:00'",172.92,172.92,169.44,7.2,6.93,0.0,0.0,13476.61,645.99,263.0,108.09,6611.10,8161.68,2358
"'2020-03-16 00:00:00'",200.4,200.37,195.45,6.72,5.92,0.0,0.0,13451.26,9.85,305.12,99.18,6563.39,8113.99,2359
"'2020-03-17 00:00:00'",207.56,207.56,198.75,1.7,1.64,0.0,0.05,12490.72,6.0,333.51,101.61,6519.35,8069.93,2360
"'2020-03-18 00:00:00'",206.56,206.34,198.38,2.35,1.72,0.0,0.04,12580.82,68.57,345.7,85.52,6470.28,8020.88,2361
"'2020-03-19 00:00:00'",203.94,203.96,196.74,4.96,4.6,0.0,0.02,13032.18,ND,354.5,95.34,6415.91,7966.51,2362
"'2020-03-20 00:00:00'",204.4,204.4,184.13,3.06,2.96,0.0,0.02,12829.1,ND,361.92,74.66,6369.01,7919.62,2363
"'2020-03-21 00:00:00'",195.87,195.97,171.08,0.0,0.11,0.0,0.06,12498.89,152.6,366.71,73.54,6330.59,7881.19,2364
"'2020-03-22 00:00:00'",175.82,175.82,162.81,0.0,0.11,0.0,0.07,12527.15,ND,344.64,61.84,6280.78,7831.37,2365
"'2020-03-23 00:00:00'",177.15,177.25,166.76,0.0,0.1,0.0,0.06,12307.69,125.07,336.17,63.16,6215.72,7766.31,2366
"'2020-03-24 00:00:00'",196.14,196.14,174.77,0.0,0.11,0.0,0.06,13098.67,5.04,347.2,61.19,6158.10,7708.71,2367
"'2020-03-25 00:00:00'",198.91,198.91,170.69,0.0,0.1,0.0,0.05,12680.0,11.65,338.72,68.05,6116.31,7666.91,2368
"'2020-03-26 00:00:00'",186.0,186.0,171.64,0.0,0.1,0.0,0.05,13319.38,ND,311.33,67.46,6068.95,7619.54,2369
"'2020-03-27 00:00:00'",184.45,184.42,171.77,0.0,0.09,0.0,0.05,13225.27,ND,253.2,66.47,6017.65,7568.22,2370
"'2020-03-28 00:00:00'",175.51,175.99,168.54,0.0,0.08,0.92,0.94,13181.68,31.12,194.83,75.76,5968.86,7519.42,2371
"'2020-03-29 00:00:00'",164.95,164.95,160.19,0.0,0.09,0.0,0.05,13143.22,ND,212.56,82.52,5905.83,7456.45,2372
"'2020-03-30 00:00:00'",174.31,174.48,168.06,1.77,1.47,0.0,0.03,13336.04,29.6,189.46,85.62,5872.58,7423.23,2373
"'2020-03-31 00:00:00'",176.71,176.71,167.73,0.0,0.1,0.0,0.06,13406.5,129.56,183.98,105.05,5859.23,7409.91,2374
"'2020-04-01 00:00:00'",173.65,173.95,164.2,3.63,1.65,0.0,0.03,13204.24,107.92,195.94,162.50,5902.35,7453.04,2375
"'2020-04-02 00:00:00'",171.7,171.64,164.0,5.32,4.23,0.0,0.02,13311.48,79.58,148.22,116.15,5877.09,7441.32,2376
"'2020-04-03 00:00:00'",167.82,167.86,165.11,6.76,6.67,0.0,0.0,13524.36,21.25,147.23,90.17,5862.41,7426.62,2377
"'2020-04-04 00:00:00'",163.16,163.16,160.72,7.2,7.1,0.0,0.0,13277.82,17.78,172.42,104.59,5848.48,7412.73,2378
"'2020-04-05 00:00:00'",156.97,156.97,155.06,7.2,7.1,0.0,0.0,12963.73,41.85,223.19,87.03,5830.99,7395.23,2379
"'2020-04-06 00:00:00'",163.14,163.14,165.37,7.04,6.9,0.0,0.0,12997.35,ND,238.37,87.92,5786.79,7350.77,2380
"'2020-04-07 00:00:00'",164.64,162.86,166.22,5.4,4.45,0.0,0.01,13378.62,61.04,233.52,143.72,5806.92,7370.88,2381
"'2020-04-08 00:00:00'",162.43,162.47,165.03,7.2,7.05,0.0,0.0,13602.12,2.88,236.64,94.56,5783.84,7347.83,2382
"'2020-04-09 00:00:00'",155.36,155.46,153.76,ND,ND,ND,ND,13574.08,37.03,ND,ND,ND,ND,2383
"'2020-04-10 00:00:00'",154.41,154.41,148.78,7.2,6.93,0.0,0.0,13566.29,ND,199.58,120.52,5772.79,7336.74,2384
"'2020-04-11 00:00:00'",157.03,157.03,151.08,7.2,6.93,0.0,0.0,13572.27,164.9,225.93,174.47,5846.54,7410.54,2385
"'2020-04-12 00:00:00'",153.84,153.84,148.77,7.2,6.94,0.0,0.0,13538.61,17.76,236.47,116.26,5841.43,7405.42,2386
"'2020-04-13 00:00:00'",164.72,165.21,162.32,6.81,6.65,0.0,0.0,13647.11,59.87,193.92,96.18,5819.69,7383.68,2387
"'2020-04-14 00:00:00'",165.32,166.16,163.71,6.49,6.63,0.0,0.0,13502.29,ND,195.77,93.57,5767.37,7331.36,2388
"'2020-04-15 00:00:00'",164.13,164.37,162.1,7.15,7.06,0.0,0.0,13188.8,31.26,214.97,89.96,5742.36,7306.34,2389
"'2020-04-16 00:00:00'",165.96,165.96,163.99,7.18,6.95,0.0,0.0,12776.83,4.66,231.72,80.22,5694.89,7258.86,2390
"'2020-04-17 00:00:00'",167.39,167.39,166.46,7.17,6.82,0.0,0.0,13124.38,ND,239.3,86.17,5644.88,7208.84,2391
"'2020-04-18 00:00:00'",162.46,162.46,159.69,7.2,6.61,0.0,0.0,12725.99,2.79,254.37,115.27,5648.15,7212.13,2392
"'2020-04-19 00:00:00'",158.03,158.31,148.64,6.31,6.45,0.0,0.0,13326.77,ND,199.12,93.31,5643.26,7207.24,2393
"'2020-04-20 00:00:00'",166.26,166.26,163.98,7.2,7.11,0.0,0.0,13194.39,8.42,245.65,86.36,5618.15,7182.11,2394
"'2020-04-21 00:00:00'",167.39,167.39,164.37,7.2,7.1,0.0,0.0,12826.46,112.5,232.53,106.02,5621.11,7185.07,2395
"'2020-04-22 00:00:00'",167.54,167.57,164.85,7.13,7.04,0.0,0.0,12479.17,187.08,238.12,91.85,5599.97,7163.94,2396
"'2020-04-23 00:00:00'",168.59,168.24,165.52,7.2,7.09,0.0,0.0,13071.59,ND,211.47,144.13,5627.55,7191.51,2397
"'2020-04-24 00:00:00'",168.18,168.18,166.8,7.2,7.09,0.0,0.0,13307.47,ND,207.92,104.92,5598.61,7162.58,2398
"'2020-04-25 00:00:00'",164.06,164.3,162.89,7.07,7.01,0.0,0.0,13419.63,51.23,173.33,77.75,5549.41,7113.37,2399
"'2020-04-26 00:00:00'",156.98,156.98,153.37,7.2,7.11,0.0,0.0,13398.79,214.62,210.58,89.61,5514.10,7078.05,2400
"'2020-04-27 00:00:00'",170.02,170.02,170.53,7.2,7.04,0.0,0.0,12781.0,43.17,305.9,82.01,5461.76,7025.70,2401
"'2020-04-28 00:00:00'",170.42,170.42,170.0,7.2,7.1,0.0,0.0,12623.59,76.69,355.53,103.08,5463.66,7027.61,2402
"'2020-04-29 00:00:00'",170.22,170.22,171.34,7.2,7.09,0.0,0.0,13021.0,80.43,327.45,82.64,5439.44,7003.41,2403
"'2020-04-30 00:00:00'",171.23,171.21,171.66,7.2,7.1,0.0,0.0,13086.46,37.53,304.45,97.05,5411.55,6975.50,2404
"'2020-05-01 00:00:00'",158.51,158.7,158.52,6.91,6.26,0.0,0.0,13268.4,12.07,263.89,162.19,5455.12,7019.09,2405
"'2020-05-02 00:00:00'",163.82,163.65,161.04,7.0,6.87,0.0,0.0,12952.02,404.13,307.2,120.00,5455.97,7019.95,2406
"'2020-05-03 00:00:00'",158.21,158.24,151.84,7.2,7.1,0.0,0.0,13137.04,ND,289.98,142.13,5494.64,7058.61,2407
"'2020-05-04 00:00:00'",172.62,172.54,170.0,7.2,7.1,0.0,0.0,13019.4,56.52,287.91,118.33,5505.67,7069.62,2408
"'2020-05-05 00:00:00'",174.35,174.33,174.05,7.2,7.1,0.0,0.0,13025.55,168.72,288.34,124.11,5513.64,7077.60,2409
"'2020-05-06 00:00:00'",176.33,177.63,176.41,6.29,6.55,0.0,0.0,13321.83,15.28,255.21,112.24,5494.47,7058.44,2410
"'2020-05-07 00:00:00'",176.76,176.77,175.79,7.2,7.09,0.0,0.0,13141.15,2.83,299.29,194.28,5559.45,7123.41,2411
"'2020-05-08 00:00:00'",176.9,176.91,175.42,7.2,7.08,0.0,0.0,12918.81,ND,305.49,140.14,5570.58,7134.56,2412
"'2020-05-09 00:00:00'",170.53,169.03,171.93,5.7,4.78,0.0,0.01,13060.37,ND,245.73,122.73,5566.96,7130.95,2413
"'2020-05-10 00:00:00'",159.22,159.22,156.93,7.2,7.11,0.0,0.0,12983.78,ND,287.5,110.27,5568.78,7132.74,2414
"'2020-05-11 00:00:00'",177.93,177.95,176.65,7.2,7.1,0.0,0.0,13074.33,20.87,316.6,112.61,5550.70,7114.66,2415
"'2020-05-12 00:00:00'",179.78,179.81,176.43,7.2,7.1,0.0,0.0,13004.29,106.38,320.78,100.38,5515.70,7079.66,2416
"'2020-05-13 00:00:00'",184.68,184.68,175.73,4.2,4.05,0.0,0.01,12897.73,23.91,355.26,138.13,5530.48,7094.44,2417
"'2020-05-14 00:00:00'",185.55,185.49,179.0,4.2,3.93,0.0,0.0,12693.35,191.54,392.75,97.98,5489.55,7053.51,2418
"'2020-05-15 00:00:00'",184.54,184.55,179.08,4.2,4.1,0.0,0.01,12862.13,ND,447.51,95.18,5466.15,7030.13,2419
"'2020-05-16 00:00:00'",176.35,179.97,174.79,4.2,3.64,0.0,0.02,12484.36,1.3,457.22,119.01,5485.90,7049.91,2420
"'2020-05-17 00:00:00'",161.48,161.6,155.91,ND,ND,ND,ND,12489.66,140.17,429.96,125.09,5524.62,7088.60,2421
"'2020-05-18 00:00:00'",ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2422
"'2020-05-19 00:00:00'",180.94,181.01,171.89,8.4,8.25,0.0,0.0,13321.11,285.32,379.39,182.36,5664.84,7228.82,2423
"'2020-05-20 00:00:00'",180.16,180.53,176.27,9.57,9.1,0.0,0.0,12996.72,59.99,315.75,129.35,5677.41,7241.37,2424
"'2020-05-21 00:00:00'",180.44,181.14,179.45,9.44,9.33,0.0,0.0,13040.0,114.59,468.56,103.26,5562.85,7126.82,2425
"'2020-05-22 00:00:00'",179.05,179.03,177.26,10.16,9.54,0.0,0.0,13127.18,168.57,254.04,96.06,5620.88,7184.87,2426
"'2020-05-23 00:00:00'",171.4,171.25,171.13,ND,ND,ND,ND,12876.97,102.12,284.89,97.76,5595.81,7159.78,2427
"'2020-05-24 00:00:00'",161.02,161.03,159.07,9.17,8.65,0.0,0.0,12589.83,333.16,349.8,ND,ND,ND,2428
"'2020-05-25 00:00:00'",ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,88.72,ND,ND,2429
"'2020-05-26 00:00:00'",162.88,162.91,163.08,6.83,6.59,0.0,0.0,11936.18,1.28,451.67,ND,ND,ND,2430
"'2020-05-27 00:00:00'",178.76,178.82,179.91,0.0,8.42,0.0,0.0,11804.4,16.86,434.35,138.78,5586.10,7150.07,2431
"'2020-05-28 00:00:00'",180.6,180.63,171.47,10.23,9.85,0.0,0.0,12189.81,59.95,444.52,156.94,5720.27,7284.24,2432
"'2020-05-29 00:00:00'",181.11,181.13,172.31,9.77,9.19,0.0,0.0,12485.28,ND,387.87,133.32,5745.11,7309.10,2433
"'2020-05-30 00:00:00'",174.41,173.87,160.65,8.88,7.45,0.0,0.0,12627.23,ND,391.85,210.89,5869.69,7433.67,2434
"'2020-05-31 00:00:00'",160.41,160.35,147.41,8.86,4.49,0.0,0.01,13177.31,105.78,301.91,181.90,5973.15,7537.12,2435
"'2020-06-01 00:00:00'",181.85,182.5,170.66,9.05,5.81,0.0,0.02,13746.55,13.72,382.25,194.83,6070.32,7634.29,2436
"'2020-06-02 00:00:00'",182.05,182.51,173.25,10.1,8.83,0.0,0.0,13717.24,27.23,350.67,142.35,6118.35,7682.32,2437
"'2020-06-03 00:00:00'",182.6,182.96,175.32,9.1,7.57,0.0,0.0,13343.12,ND,316.77,139.91,6145.53,7709.50,2438
"'2020-06-04 00:00:00'",180.1,180.1,178.22,9.66,8.47,0.0,0.0,13519.08,5.87,332.85,162.30,6195.36,7759.33,2439
"'2020-06-05 00:00:00'",181.63,181.69,183.6,7.79,6.17,0.0,0.0,12895.72,279.17,350.82,119.16,6192.53,7756.51,2440
"'2020-06-06 00:00:00'",173.4,173.51,168.55,8.75,7.7,0.0,0.0,12617.44,426.27,363.5,224.73,6299.58,7863.57,2441
"'2020-06-07 00:00:00'",158.76,158.83,152.26,9.88,9.51,0.0,0.0,12940.5,382.27,310.62,155.07,6341.73,7905.70,2442
"'2020-06-08 00:00:00'",178.79,178.84,177.92,9.35,8.43,0.0,0.0,12660.7,64.91,364.02,131.51,6334.75,7898.67,2443
"'2020-06-09 00:00:00'",180.8,180.8,179.78,8.89,7.65,0.0,0.0,12372.99,116.8,389.65,120.79,6335.34,7899.26,2444
"'2020-06-10 00:00:00'",181.44,181.33,170.67,9.22,7.68,0.0,0.0,12629.76,174.7,402.46,134.13,6378.60,7942.53,2445
"'2020-06-11 00:00:00'",182.51,182.58,171.24,9.59,7.87,0.0,0.0,12537.89,52.85,396.7,191.92,6479.69,8043.61,2446
"'2020-06-12 00:00:00'",182.23,182.02,173.49,10.02,9.35,0.0,0.0,12579.45,143.33,358.29,238.70,6645.78,8209.69,2447
"'2020-06-13 00:00:00'",170.54,169.81,169.6,9.09,7.93,0.0,0.0,13124.43,4.05,328.39,160.86,6699.52,8263.44,2448
"'2020-06-14 00:00:00'",155.39,156.45,154.55,9.42,8.67,0.0,0.0,13146.26,ND,266.96,174.78,6779.76,8343.67,2449
"'2020-06-15 00:00:00'",163.61,164.04,158.93,6.81,6.1,0.0,0.0,13407.93,22.75,252.34,211.00,6889.37,8453.31,2450
"'2020-06-16 00:00:00'",181.53,182.17,178.66,8.69,8.24,0.0,0.0,13335.33,10.5,252.01,151.63,6916.73,8480.67,2451
"'2020-06-17 00:00:00'",182.34,182.75,178.5,9.3,8.95,0.0,0.0,13462.75,ND,260.33,192.35,6991.03,8554.97,2452
"'2020-06-18 00:00:00'",184.36,184.64,181.69,6.97,6.89,0.0,0.0,13612.15,114.74,232.91,165.11,7030.20,8594.12,2453
"'2020-06-19 00:00:00'",186.0,184.83,184.2,6.89,5.64,0.0,0.0,13569.18,ND,240.13,155.72,7072.78,8636.71,2454
"'2020-06-20 00:00:00'",176.59,173.98,173.62,5.7,5.32,0.0,0.02,13633.6,211.98,221.29,273.72,7232.24,8796.18,2455
"'2020-06-21 00:00:00'",163.8,158.78,158.89,ND,ND,ND,ND,13931.4,53.38,221.69,299.47,7416.04,8979.96,2456
"'2020-06-22 00:00:00'",161.57,161.6,159.26,ND,ND,ND,ND,13824.48,888.61,205.71,ND,ND,ND,2457
"'2020-06-23 00:00:00'",180.59,180.59,180.9,3.85,3.18,0.0,0.04,13604.33,26.28,218.5,217.64,7643.22,9207.15,2458
"'2020-06-24 00:00:00'",179.91,180.12,173.31,9.62,8.42,0.0,0.01,13208.15,6638.55,211.63,164.10,7681.09,9245.05,2459
"'2020-06-25 00:00:00'",185.44,185.44,185.4,ND,ND,ND,ND,12777.83,2.13,ND,ND,ND,ND,2460
"'2020-06-26 00:00:00'",188.23,188.19,182.69,5.75,5.42,0.0,0.04,12921.2,6.74,223.61,202.90,7763.53,9327.44,2461
"'2020-06-27 00:00:00'",181.24,175.81,178.06,3.71,2.89,0.0,0.05,12796.62,131.24,222.14,200.32,7839.00,9402.93,2462
"'2020-06-28 00:00:00'",161.81,161.94,152.66,9.17,8.29,0.0,0.0,13571.62,35.68,194.59,243.13,7985.40,9549.30,2463
"'2020-06-29 00:00:00'",164.08,164.12,159.62,8.64,7.69,0.0,0.0,13571.15,37.54,193.95,162.19,8028.93,9592.87,2464
"'2020-06-30 00:00:00'",184.2,184.23,180.32,9.18,8.28,0.0,0.0,13660.66,136.76,193.25,155.88,8053.12,9617.06,2465
"'2020-07-01 00:00:00'",188.68,188.39,186.46,6.37,5.61,0.0,0.0,13952.91,33.2,209.88,165.99,8104.39,9668.33,2466
"'2020-07-02 00:00:00'",188.92,189.05,182.37,7.79,6.36,0.0,0.0,13957.73,66.91,185.28,320.41,8292.92,9856.84,2467
"'2020-07-03 00:00:00'",187.35,187.4,181.46,8.58,8.33,0.0,0.0,13926.92,97.1,185.52,206.55,8383.69,9947.61,2468
"'2020-07-04 00:00:00'",178.33,178.57,174.59,7.89,7.55,0.0,0.01,13610.73,2.03,167.22,399.44,8635.94,10199.87,2469
"'2020-07-05 00:00:00'",168.42,169.23,162.45,2.36,0.79,0.0,0.07,14110.37,160.57,134.88,329.54,8842.80,10406.71,2470
"'2020-07-06 00:00:00'",190.63,191.39,185.2,2.27,2.75,0.0,0.06,13547.22,ND,119.12,247.83,8935.34,10499.26,2471
"'2020-07-07 00:00:00'",190.53,190.85,183.98,4.79,4.5,0.0,0.04,13730.87,333.95,120.26,236.08,9017.00,10580.93,2472
"'2020-07-08 00:00:00'",189.38,191.08,181.16,5.34,4.84,0.0,0.04,13747.2,775.13,118.49,223.26,9104.02,10667.93,2473
"'2020-07-09 00:00:00'",189.21,190.56,183.0,5.79,5.62,0.0,0.03,13833.7,388.68,109.34,278.20,9219.37,10783.28,2474
"'2020-07-10 00:00:00'",189.05,190.2,185.25,6.7,6.52,0.0,0.01,14014.23,389.1,120.41,196.36,9264.14,10828.07,2475
"'2020-07-11 00:00:00'",184.07,184.75,175.29,2.91,2.53,0.0,0.04,14082.31,361.79,100.62,274.48,9395.85,10959.77,2476
"'2020-07-12 00:00:00'",162.85,164.32,156.08,5.31,4.68,0.0,0.02,14103.97,213.33,96.1,199.49,9467.43,11031.37,2477
"'2020-07-13 00:00:00'",185.41,184.41,182.57,7.03,4.93,0.0,0.04,14206.12,91.1,117.01,207.72,9523.09,11087.01,2478
"'2020-07-14 00:00:00'",188.92,189.19,183.61,5.38,5.53,0.0,0.04,14109.54,71.88,105.06,226.25,9595.58,11159.53,2479
"'2020-07-15 00:00:00'",189.85,187.98,187.07,4.7,5.18,0.0,0.04,14025.52,52.65,115.89,175.90,9610.00,11173.93,2480
"'2020-07-16 00:00:00'",186.66,185.96,183.28,8.07,7.62,0.0,0.01,13521.38,7.16,121.65,183.58,9637.90,11201.82,2481
"'2020-07-17 00:00:00'",185.99,186.04,182.51,9.79,9.03,0.0,0.0,14150.35,50.19,113.1,173.28,9655.78,11219.69,2482
"'2020-07-18 00:00:00'",177.24,177.56,175.89,7.56,7.17,0.0,0.0,13990.07,20.5,106.67,144.03,9652.75,11216.69,2483
"'2020-07-19 00:00:00'",161.49,162.59,161.25,7.16,6.29,0.0,0.0,14458.41,350.4,111.31,150.17,9666.15,11230.06,2484
"'2020-07-20 00:00:00'",162.12,162.08,160.16,10.02,9.04,0.0,0.0,14446.02,41.86,140.54,145.40,9677.68,11241.61,2485
"'2020-07-21 00:00:00'",184.17,184.11,178.59,9.71,9.55,0.0,0.0,14073.32,17.0,150.97,164.76,9699.99,11263.91,2486
"'2020-07-22 00:00:00'",186.22,186.21,180.8,9.88,9.73,0.0,0.0,13299.29,71.37,155.42,172.87,9730.55,11294.47,2487
"'2020-07-23 00:00:00'",185.56,185.57,180.77,10.02,9.74,0.0,0.0,14111.39,11.5,159.44,158.14,9760.64,11324.59,2488
"'2020-07-24 00:00:00'",186.66,186.59,180.91,8.64,7.98,0.0,0.0,13968.17,38.06,174.79,248.41,9875.23,11439.13,2489
"'2020-07-25 00:00:00'",176.67,176.55,168.69,9.98,8.64,0.0,0.0,14131.08,350.78,172.18,405.75,10148.02,11711.95,2490
"'2020-07-26 00:00:00'",162.53,162.34,155.62,9.95,9.6,0.0,0.0,14305.52,71.04,165.23,251.95,10282.29,11846.25,2491
"'2020-07-27 00:00:00'",183.91,183.88,179.48,8.67,8.52,0.0,0.0,14424.67,94.33,137.46,308.36,10441.17,12005.09,2492
"'2020-07-28 00:00:00'",186.24,186.42,184.45,10.05,9.66,0.0,0.0,14528.46,149.05,117.11,218.88,10521.78,12085.71,2493
"'2020-07-29 00:00:00'",186.42,187.4,184.83,9.21,9.09,0.0,0.0,14236.24,102.23,122.72,166.71,10542.49,12106.40,2494
"'2020-07-30 00:00:00'",190.36,190.51,190.04,5.12,5.19,0.0,0.03,14224.62,10.31,110.34,213.91,10591.79,12155.73,2495
"'2020-07-31 00:00:00'",191.62,192.13,191.1,2.28,3.77,0.0,0.03,14480.56,185.75,90.84,187.13,10610.97,12174.88,2496
"'2020-08-01 00:00:00'",176.44,176.37,177.22,9.55,8.45,0.0,0.0,14194.07,120.0,114.08,145.79,10619.79,12183.70,2497
"'2020-08-02 00:00:00'",162.09,162.02,163.59,9.68,8.7,0.0,0.0,14396.03,753.34,107.57,121.59,10611.11,12175.02,2498
"'2020-08-03 00:00:00'",183.94,184.14,183.97,10.06,9.34,0.0,0.0,14234.14,13.14,128.98,116.19,10572.00,12135.91,2499
"'2020-08-04 00:00:00'",187.51,187.75,185.15,10.09,8.65,0.0,0.0,13685.57,ND,133.57,108.69,10527.22,12091.15,2500
"'2020-08-05 00:00:00'",188.47,188.46,186.49,10.14,9.33,0.0,0.0,14097.75,ND,126.58,116.12,10485.02,12048.94,2501
"'2020-08-06 00:00:00'",188.31,189.28,186.7,9.08,8.95,0.0,0.0,14245.42,75.09,145.3,116.92,10453.63,12017.55,2502
"'2020-08-07 00:00:00'",172.85,172.79,179.15,4.04,3.62,0.0,0.0,14257.11,16.23,149.45,113.67,10428.93,11992.84,2503
"'2020-08-08 00:00:00'",178.39,181.05,174.34,8.67,8.42,0.0,0.0,13789.16,7.93,176.58,157.97,10452.80,12016.70,2504
"'2020-08-09 00:00:00'",162.85,162.72,162.37,10.16,9.65,0.0,0.0,13204.12,540.29,178.07,136.33,10466.92,12030.83,2505
"'2020-08-10 00:00:00'",187.86,188.24,188.52,7.74,7.38,0.0,0.0,13351.81,153.42,161.52,118.01,10435.73,11999.65,2506
"'2020-08-11 00:00:00'",192.0,191.87,192.93,7.64,6.91,0.0,0.0,14084.13,7.07,182.56,119.35,10417.42,11981.35,2507
"'2020-08-12 00:00:00'",191.88,191.9,194.28,6.5,6.12,0.0,0.0,13678.5,80.25,154.61,128.17,10410.27,11974.19,2508
"'2020-08-13 00:00:00'",195.4,195.88,195.99,4.54,4.05,0.0,0.02,14030.31,250.95,156.8,176.10,10458.11,12022.03,2509
"'2020-08-14 00:00:00'",194.58,192.4,192.17,6.67,5.78,0.8,0.69,13659.24,ND,149.68,209.82,10519.06,12083.00,2510
"'2020-08-15 00:00:00'",181.53,181.49,178.75,8.71,8.38,0.0,0.0,13808.59,139.47,143.25,177.13,10568.43,12132.38,2511
"'2020-08-16 00:00:00'",168.28,168.3,160.14,7.77,7.41,0.0,0.0,13621.89,464.04,138.5,155.87,10615.49,12179.42,2512
"'2020-08-17 00:00:00'",169.46,169.45,163.11,8.04,7.81,0.0,0.0,13989.23,3.2,158.68,179.19,10676.79,12240.72,2513
"'2020-08-18 00:00:00'",195.09,195.07,190.75,2.7,2.27,0.0,0.06,13829.61,9.36,148.06,123.67,10659.68,12223.58,2514
"'2020-08-19 00:00:00'",201.21,201.07,193.3,0.0,0.16,0.0,0.13,13795.35,107.14,134.14,135.21,10653.62,12217.54,2515
"'2020-08-20 00:00:00'",202.19,201.59,193.31,0.0,0.12,0.6,1.04,14050.85,19.2,138.23,222.07,10731.45,12295.38,2516
"'2020-08-21 00:00:00'",201.36,201.2,193.03,0.0,0.16,0.2,0.15,14165.32,10.38,133.18,196.40,10780.38,12344.29,2517
"'2020-08-22 00:00:00'",189.77,189.78,182.8,0.0,0.13,0.12,0.23,14216.57,382.83,131.68,252.69,10893.04,12456.98,2518
"'2020-08-23 00:00:00'",173.99,174.02,164.07,0.6,0.66,0.0,0.05,14052.4,53.15,137.55,193.85,10968.99,12532.92,2519
"'2020-08-24 00:00:00'",198.37,198.36,188.14,0.0,0.15,0.0,0.1,14558.48,2.62,135.11,154.13,10999.15,12563.07,2520
"'2020-08-25 00:00:00'",201.72,201.58,189.97,0.0,0.16,0.0,0.11,14540.03,ND,133.09,200.48,11049.50,12613.44,2521
"'2020-08-26 00:00:00'",199.94,199.87,191.4,0.0,0.17,0.0,0.11,14466.8,90.62,131.7,169.83,11070.07,12633.97,2522
"'2020-08-27 00:00:00'",198.98,198.87,193.86,0.0,0.16,0.0,0.1,14465.43,25.3,126.07,136.70,11051.10,12615.03,2523
"'2020-08-28 00:00:00'",197.71,197.59,196.13,0.0,0.15,0.0,0.09,14441.12,21.0,132.05,157.59,11063.77,12627.72,2524
"'2020-08-29 00:00:00'",188.22,188.25,187.01,0.0,0.12,0.0,0.07,14151.69,372.12,146.72,118.39,11032.32,12596.24,2525
"'2020-08-30 00:00:00'",171.91,171.91,164.83,0.71,0.79,0.0,0.06,13535.27,1017.83,138.46,123.50,11038.31,12602.24,2526
"'2020-08-31 00:00:00'",194.66,194.59,190.38,0.0,0.16,0.0,0.11,14117.05,9.46,121.68,104.41,10993.12,12557.04,2527
"'2020-09-01 00:00:00'",196.98,197.0,193.82,0.0,0.16,0.0,0.1,14302.34,33.91,148.04,132.00,10988.00,12551.93,2528
"'2020-09-02 00:00:00'",197.56,197.45,190.17,0.0,0.16,0.0,0.11,14168.99,154.17,158.58,179.54,10992.60,12556.53,2529
"'2020-09-03 00:00:00'",197.62,197.62,194.24,0.0,0.15,0.0,0.09,14349.09,24.05,155.79,153.21,10987.00,12550.92,2530
"'2020-09-04 00:00:00'",197.94,197.77,194.97,0.0,0.12,0.0,0.07,14028.44,74.35,155.06,199.82,11038.23,12602.18,2531
"'2020-09-05 00:00:00'",188.44,188.48,189.71,0.0,0.12,0.0,0.07,14223.32,264.24,155.38,181.88,11089.50,12653.42,2532
"'2020-09-06 00:00:00'",168.62,167.93,168.68,0.5,0.11,0.0,0.05,14300.04,1280.82,141.94,181.82,11150.45,12714.36,2533
"'2020-09-07 00:00:00'",194.21,194.17,190.36,1.4,1.48,0.0,0.08,13923.97,18.87,150.06,158.71,11164.71,12728.64,2534
"'2020-09-08 00:00:00'",197.86,197.88,190.49,0.3,0.45,0.0,0.1,13754.44,33.35,142.69,289.05,11319.38,12883.32,2535
"'2020-09-09 00:00:00'",197.66,197.65,191.19,0.0,0.17,0.0,0.11,13685.83,90.19,118.19,150.45,11325.92,12889.85,2536
"'2020-09-10 00:00:00'",197.82,197.88,195.99,0.42,0.54,0.0,0.09,14094.03,ND,127.93,146.44,11325.52,12889.45,2537
